region,code,reg_pcn,ctryname,year,surveyid_year,timewp,fieldwork,survname,link,altname,survey_time,wbint_link,wbext_link,alt_link,pip_meta,surv_title,surv_producer,survey_coverage,datatype,use_imputed,use_microdata,use_bin,use_groupdata,rep_year,comparability,comp_note,preferable,display_cp,fieldwork_range,ref_year,newref,ref_year_des,wf_baseprice,wf_baseprice_note,wf_baseprice_des,wf_spatial_des,wf_spatial_var,cpi_replication,cpi_domain,cpi_domain_var,wf_currency_des,ppp_replication,ppp_domain,ppp_domain_var,wf_add_temp_des,wf_add_temp_var,wf_add_spatial_des,wf_add_spatial_var,tosplit,tosplit_var,inpovcal,oth_welfare1_type,oth_welfare1_var,gdp_domain,pce_domain,pop_domain,Note
LAC,HTI,LAC,Haiti,2001,2001,,,ECVH,HTI_2001_ECVH,,2001,1695,,,1,Enquête sur les Conditions de Vie en Haïti (ECVH),Haitian Institute of Statistics and Information (IHSI),N,i,0,1,0,0,2001,0,,,1,,2001,,0,2001m5,,-7,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,HTI,LAC,Haiti,2012,2012,,,ECVMAS,HTI_2012_ECVMAS,,2012,6845,,,1,Enquête sur les Conditions de Vie des Ménages après Séisme 2012,Haitian Institute of Statistics and Information (IHSI),N,c,0,1,0,0,2012,1,"Different survey, ECVMAS. Only some modules are compatibles with previous one",1c,1,,2012,,0,2012m10,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,i,welfareother,1,1,1,
LAC,JAM,LAC,Jamaica,1988,1988,,,SLC,JAM_1988_SLC,,1988,314,,,1,Survey of Living Conditions,Statistical Institute of Jamaica (joint with Planning Institute of Jamaica),N,C,0,0,0,1,1988,0,,,1,,1988,,,1988m9,,-7,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,JAM,LAC,Jamaica,1990,1990,,,SLC,JAM_1990_SLC,,1990,317,,,1,Survey of Living Conditions,Statistical Institute of Jamaica (joint with Planning Institute of Jamaica),N,c,0,1,0,0,1990,1,,,1,,1990,,,1990m11-1991m3,,-7,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,JAM,LAC,Jamaica,1993,1993,,,SLC,JAM_1993_SLC,,1993,320,,,1,Survey of Living Conditions,Statistical Institute of Jamaica (joint with Planning Institute of Jamaica),N,C,0,0,0,1,1993,0,,,1,,1993,,,1993m11-1994m3,,-7,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,JAM,LAC,Jamaica,1996,1996,,,SLC,JAM_1996_SLC,,1996,324,,,1,Survey of Living Conditions,Statistical Institute of Jamaica (joint with Planning Institute of Jamaica),N,c,0,1,0,0,1996,1,,,1,,1996,,,1996m5-1996m8,,-7,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,JAM,LAC,Jamaica,1999,1999,,,SLC,JAM_1999_SLC,,1999,328,,,1,Survey of Living Conditions,Statistical Institute of Jamaica (joint with Planning Institute of Jamaica),N,c,0,1,0,0,1999,1,,,1,,1999,,,1999m6-1999m8,,-7,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,JAM,LAC,Jamaica,2002,2002,,,SLC,JAM_2002_SLC,,2002,5393,,,1,Survey of Living Conditions,Statistical Institute of Jamaica (joint with Planning Institute of Jamaica),N,c,0,1,0,0,2002,1,,,1,,2002,,,2002m6,,-7,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,JAM,LAC,Jamaica,2004,2004,,,SLC,JAM_2004_SLC,,2004,4934,,,1,Survey of Living Conditions,Statistical Institute of Jamaica (joint with Planning Institute of Jamaica),N,c,0,1,0,0,2004,1,,,1,,2004,,,2004m6,,-7,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,LCA,LAC,St. Lucia,1995,1995,,,LSMS,LCA_1995_LSMS,,1995,,,,1,Living Standards Measurement Survey,"Ministry of Finance and Economic Affairs, Statistics Department",N,I,0,0,0,1,1995,0,,,1,,1995,,,1995,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,LCA,LAC,St. Lucia,2016,2016,,,SLC-HBS,LCA_2016_SLC-HBS,,2016,,,,1,Survey of Living Conditions and Household Budgets 2016,Central Statistical Office of Saint Lucia,N,i,0,1,0,0,2016,1,Different Survey,,1,,2016,,,2016m1,,-7,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Jan 18 2019
LAC,MEX,LAC,Mexico,1984,1984,,,ENIGH,MEX_1984_ENIGH,,1984,,,,0,Encuesta nacional de Ingreso-Gasto de los Hogares (ENIGH),INEGI (National Institute of Statistics Geography and Information),N,i,0,1,0,0,1984,0,,0i,0,,1984,,,1984m8,,-7,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,MEX,LAC,Mexico,1989,1989,,,ENIGH,MEX_1989_ENIGH,,1989,1701,,,1,Encuesta nacional de Ingreso-Gasto de los Hogares (ENIGH),INEGI (National Institute of Statistics Geography and Information),N,i,0,1,0,0,1989,0,,0i,1,,1989,,,1989m8,,-7,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,MEX,LAC,Mexico,1992,1992,,,ENIGH,MEX_1992_ENIGH,,1992,1702,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,1992,0,,0i,1,,1992,,,1992m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,1994,1994,,,ENIGH,MEX_1994_ENIGH,,1994,1703,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,1994,0,,0i,1,,1994,,,1994m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,1996,1996,,,ENIGH,MEX_1996_ENIGH,,1996,1704,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,1996,0,,0i,1,,1996,,,1996m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,1998,1998,,,ENIGH,MEX_1998_ENIGH,,1998,1705,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,1998,0,,0i,1,,1998,,,1998m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2000,2000,,,ENIGH,MEX_2000_ENIGH,,2000,7080,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2000,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2000,0,,0i,1,,2000,,,2000m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2002,2002,,,ENIGH,MEX_2002_ENIGH,,2002,5219,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2002,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2002,0,,0i,1,,2002,,,2002m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2004,2004,,,ENIGH,MEX_2004_ENIGH,,2004,5220,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2004,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2004,0,,0i,1,,2004,,,2004m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2005,2005,,,ENIGH,MEX_2005_ENIGH,,2005,5221,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2005,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2005,0,,0i,1,,2005,,,2005m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2006,2006,,,ENIGH,MEX_2006_ENIGH,,2006,5222,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2006,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2006,0,,0i,1,,2006,,,2006m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2008,2008,,,ENIGH,MEX_2008_ENIGH,,2008,5223,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2008,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2008,0,,0i,1,,2008,,,2008m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2010,2010,,,ENIGH,MEX_2010_ENIGH,,2010,3341,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2010 (Tradicional),"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2010,0,,0i,1,,2010,,,2010m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2012,2012,,,ENIGH,MEX_2012_ENIGH,,2012,5230,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2012,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2012,0,,0i,1,,2012,,,2012m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2014,2014,,,ENIGH,MEX_2014_ENIGH,,2014,,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2014,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2014,0,,0i,1,,2014,,,2014m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2016,2016,,,ENIGHNS,MEX_2016_ENIGHNS,,2016,,,,0,Encuesta Nacional de Ingresos y Gastos de los Hogares 2016,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2016,1,Several changes in methodology and the way data is levied in the field resulted in substantial changes.,1i,1,,2016,,,2016m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,MEX,LAC,Mexico,2018,2018,,,ENIGHNS,MEX_2018_ENIGHNS,,2018,,,,1,Encuesta Nacional de Ingresos y Gastos de los Hogares 2018,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2018,1,,1i,1,,2018,,,2018m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,updated in 11 Nov 2019
LAC,MEX,LAC,Mexico,2020,2020,,,ENIGHNS,MEX_2020_ENIGHNS,,2020,,,,0,Encuesta Nacional de Ingresos y Gastos de los Hogares 2020,"Instituto Nacional de Estadística, Geografía e Informática (INEGI)",N,i,0,1,0,0,2020,1,,1i,1,,2020,x,,2020m8,,-7,-6,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,updated in Nov 29 2021
LAC,NIC,LAC,Nicaragua,1993,1993,,,EMNV,NIC_1993_EMNV,,1993,353,,,1,Encuesta Nacional de Hogares sobre Medición de Niveles de Vida 1993,National Institute of Statistics and Census,N,i,0,1,0,0,1993,0,,,1,,1993,,,1993m2,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,c,welfareother,1,1,1,
LAC,NIC,LAC,Nicaragua,1998,1998,,,EMNV,NIC_1998_EMNV,,1998,1713,,,1,Encuesta Nacional de Hogares sobre Medición de Niveles de Vida 1998-1999 (Panel),Instituto Nacional de Estadísitica y Censos de Nicaragua,N,i,0,1,0,0,1998,0,,,1,,1998,,,1998m6,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,c,welfareother,1,1,1,
LAC,NIC,LAC,Nicaragua,2001,2001,,,EMNV,NIC_2001_EMNV,,2001,11344,,,1,Encuesta Nacional de Hogares sobre Medición de Niveles de Vida 2001,Instituto Nacional de EStadística y Censos de Nicaragua,N,i,0,1,0,0,2001,0,,,1,,2001,,,2001m6,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,c,welfareother,1,1,1,
LAC,NIC,LAC,Nicaragua,2005,2005,,,EMNV,NIC_2005_EMNV,,2005,370,,,1,Encuesta Nacional de Hogares sobre Medición de Niveles de Vida 2005,National Institute of Statistics and Census,N,i,0,1,0,0,2005,1,"Starting in 2005, the EMNV uses new census data to estimate population weights and therefore the the survey is not comparable with previous years.",,1,,2005,,,2005m8,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,c,welfareother,1,1,1,
LAC,NIC,LAC,Nicaragua,2009,2009,,,EMNV,NIC_2009_EMNV,,2009,7383,,,1,Encuesta Nacional de Hogares sobre Medición de Nivel de Vida,"Instituto Nacional de Estadísticas, Geografía e Informática (INIDE)",N,i,0,1,0,0,2009,1,,,1,,2009,,,2009m8,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,NIC,LAC,Nicaragua,2014,2014,,,EMNV,NIC_2014_EMNV,,2014,9310,,,1,Encuesta Nacional de Hogares sobre Medición de Nivel de Vida 2014,Instituto Nacional de Información de Desarrollo,N,i,0,1,0,0,2014,1,,,1,,2014,,,2014m8-2014m10,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,1979,1979,,,EMO,PAN_1979_EMO,,1979,,,,1,Encuesta de Hogares - Mano de Obra (EMO),Dirección de Estadística y Censo (DEC),N,I,0,0,0,1,1979,0,,,1,,1979,,,1979,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,PAN,LAC,Panama,1989,1989,,,EMO,PAN_1989_EMO,,1989,1717,,,1,Encuesta de Hogares - Mano de Obra (EMO),Dirección de Estadística y Censo (DEC),N,i,0,1,0,0,1989,1,,,1,,1989,,,1989,,-8,-9,,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,PAN,LAC,Panama,1991,1991,,,EMO,PAN_1991_EMO,,1991,1718,,,1,"Encuesta de Hogares, Mano de Obra 1991",Dirección General de Estadística y Censo,N,i,0,1,0,0,1991,2,Survey changes,,1,,1991,,,1991m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,1995,1995,,,EH,PAN_1995_EH,,1995,1719,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,1995,3,Survey changes,,1,,1995,,,1995m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,1997,1997,,,EH,PAN_1997_EH,,1997,1720,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,1997,3,,,1,,1997,,,1997m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,1998,1998,,,EH,PAN_1998_EH,,1998,1721,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,1998,3,,,1,,1998,,,1998m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,1999,1999,,,EH,PAN_1999_EH,,1999,1722,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,1999,3,,,1,,1999,,,1999m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2000,2000,,,EH,PAN_2000_EH,,2000,1723,,,1,Encuesta de Hogares- Agosto 2000,Dirección de Estadística y Censo (DEC),N,i,0,1,0,0,2000,3,,,1,,2000,,,2000m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2001,2001,,,EH,PAN_2001_EH,,2001,5663,,,1,Encuesta de Hogares - Agosto 2001,Dirección de Estadística y Censo (DEC),N,i,0,1,0,0,2001,4,"New sampling includes remote rural areas, making it non comparable with previous results.",,1,,2001,,,2001m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2002,2002,,,EH,PAN_2002_EH,,2002,5664,,,1,Encuesta de Hogares - Agosto 2002,Dirección de Estadística y Censo (DEC),N,i,0,1,0,0,2002,4,,,1,,2002,,,2002m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2003,2003,,,EH,PAN_2003_EH,,2003,5665,,,1,Encuesta de Hogares - Agosto 2003,Dirección de Estadística y Censo (DEC),N,i,0,1,0,0,2003,4,,,1,,2003,,,2003m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2004,2004,,,EH,PAN_2004_EH,,2004,5666,,,1,Encuesta de Hogares - Agosto 2004,Instituto Nacional de Estadística y Censo (INEC),N,i,0,1,0,0,2004,4,,,1,,2004,,,2004m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2005,2005,,,EH,PAN_2005_EH,,2005,5667,,,1,Encuesta de Hogares - Agosto 2005,Dirección de Estadística y Censo (DEC),N,i,0,1,0,0,2005,4,,,1,,2005,,,2005m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2006,2006,,,EH,PAN_2006_EH,,2006,5668,,,1,Encuesta de Hogares - Agosto 2006,Dirección de Estadística y Censo (DEC),N,i,0,1,0,0,2006,4,,,1,,2006,,,2006m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2007,2007,,,EH,PAN_2007_EH,,2007,5669,,,1,Encuesta de Hogares - Agosto 2007,Dirección de Estadística y Censo (DEC),N,i,0,1,0,0,2007,4,,,1,,2007,,,2007m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2008,2008,,,EH,PAN_2008_EH,,2008,5670,,,1,Encuesta de Hogares - Agosto 2008,Dirección de Estadística y Censo (DEC),N,i,0,1,0,0,2008,5,"Starting in 2008, the income aggregate in Panama includes imputed rent and therefore is not comparable with previous years.",,1,,2008,,,2008m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2009,2009,,,EH,PAN_2009_EH,,2009,5671,,,1,Encuesta de Hogares - Agosto 2009,Instituto Nacional de Estadística y Censo (INEC),N,i,0,1,0,0,2009,5,,,1,,2009,,,2009m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2010,2010,,,EH,PAN_2010_EH,,2010,7375,,,1,Encuesta de Mercado Laboral 2010,Instituto Nacional de Estadística y Censos,N,i,0,1,0,0,2010,5,,,1,,2010,,,2010m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2011,2011,,,EH,PAN_2011_EH,,2011,7376,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,2011,5,,,1,,2011,,,2011m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2012,2012,,,EH,PAN_2012_EH,,2012,7377,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,2012,5,,,1,,2012,,,2012m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2013,2013,,,EH,PAN_2013_EH,,2013,,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,2013,5,,,1,,2013,,,2013m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2014,2014,,,EH,PAN_2014_EH,,2014,,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,2014,5,,,1,,2014,,,2014m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2015,2015,,,EH,PAN_2015_EH,,2015,,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,2015,5,,,1,,2015,,,2015m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2016,2016,,,EH,PAN_2016_EH,,2016,,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,2016,5,,,1,,2016,,,2016m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PAN,LAC,Panama,2017,2017,,,EH,PAN_2017_EH,,2017,,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,2017,5,,,1,,2017,,,2017m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,Jan 18 2019
LAC,PAN,LAC,Panama,2018,2018,,,EH,PAN_2018_EH,,2018,,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,2018,5,,,1,,2018,,,2018m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated in 11 Nov 2019
LAC,PAN,LAC,Panama,2019,2019,,,EH,PAN_2019_EH,,2019,,,,1,Encuesta de Hogares,Instituto Nacional de Estadística y Censos (INEC),N,i,0,1,0,0,2019,5,,,1,,2019,,,2019m7,,-7,-6,spdef,1,1,,0,1,1,,0,,0,,,,1,,,1,1,1,updated in 13 Jan 2021
LAC,PER,LAC,Peru,1985,1985,,,ENNIV,PER_1985_ENNIV,,1985-1986,834,,,1,Encuesta Nacional de Hogares sobre Medicin de Niveles de Vida (ENNIV),CUANTO,N,c,0,1,0,0,1985,0,,,0,,1985.5,,-3,,,-9,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,PER,LAC,Peru,1994,1994,,,ENNIV,PER_1994_ENNIV,,1994,841,,,1,Encuesta Nacional de Hogares sobre Medicin de Niveles de Vida (ENNIV),InstitutoCunto,N,c,0,1,0,0,1994,0,,,0,,1994,,,1994,,-8,-9,,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,povcalnet
LAC,PER,LAC,Peru,1997,1997,,,ENAHO,PER_1997_ENAHO,,1997,1738,,,1,Encuesta Nacional de Hogares,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,1997,1,,,1,,1997,,,1997q4,,-7,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,1998,1998,,,ENAHO,PER_1998_ENAHO,,1998,1739,,,1,Encuesta Nacional de Hogares,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,1998,1,,,1,,1998,,,1998q4,,-7,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,1999,1999,,,ENAHO,PER_1999_ENAHO,,1999,1740,,,1,Encuesta Nacional de Hogares,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,1999,1,,,1,,1999,,,1999q4,,-7,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2000,2000,,,ENAHO,PER_2000_ENAHO,,2000,1741,,,1,Encuesta Nacional de Hogares,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2000,2,Uses a different sampling frame,,1,,2000,,,2000q4,,-7,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2001,2001,,,ENAHO,PER_2001_ENAHO,,2001,1809,,,1,Encuesta Nacional de Hogares,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2001,2,,,1,,2001,,,2001q4,,-7,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2002,2002,,,ENAHO,PER_2002_ENAHO,,2002,1742,,,1,Encuesta Nacional de Hogares,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2002,2,,,1,,2002,,,2002q4,,-7,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2003,2003,,,ENAHO,PER_2003_ENAHO,,2003,1743,,,1,Encuesta Nacional de Hogares,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2003,2,,,1,,2003,,,2003m5-2003m12,,-7,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2004,2004,,,ENAHO,PER_2004_ENAHO,,2004,1744,,,1,Encuesta Nacional de Hogares,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2004,3,"Starting in 2004, the income aggregate is not comparable with previous years.",,1,,2004,,,2004,,-8,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2005,2005,,,ENAHO,PER_2005_ENAHO,,2005,5860,,,1,Encuesta Nacional de Hogares sobre Condiciones de Vida y Pobreza 2005,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2005,3,,,1,,2005,,,2005,,-8,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2006,2006,,,ENAHO,PER_2006_ENAHO,,2006,5864,,,1,Encuesta Nacional de Hogares sobre Condiciones de Vida y Pobreza 2006,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2006,3,,,1,,2006,,,2006,,-8,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2007,2007,,,ENAHO,PER_2007_ENAHO,,2007,5859,,,1,Encuesta Nacional de Hogares sobre Condiciones de Vida y Pobreza 2007,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2007,3,,,1,,2007,,,2007,,-8,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2008,2008,,,ENAHO,PER_2008_ENAHO,,2008,2186,,,1,Encuesta Nacional de Hogares sobre Condiciones de Vida y Pobreza 2008,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2008,3,,,1,,2008,,,2008,,-8,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
LAC,PER,LAC,Peru,2009,2009,,,ENAHO,PER_2009_ENAHO,,2009,5866,,,1,Encuesta Nacional de Hogares sobre Condiciones de Vida y Pobreza 2009,Instituto Nacional de Estadística e Informática (INEI),N,i,0,1,0,0,2009,3,,,1,,2009,,,2009,,-8,-7,spdef,1,1,,2,1,1,,0,,0,,,,1,,,1,1,1,
